alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
the-kitchen-table-marshfield,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 44.6654777509482, 'longitude': -90.174551138623}",(715) 387-2601,33879.65033612375,OmENVcsY4Zc1pxiXgbOH9g,https://s3-media3.fl.yelpcdn.com/bphoto/Rb3tyr03ZoWipMrZAILbAg/o.jpg,False,"{'address1': '118 E 3rd St', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['118 E 3rd St', 'Marshfield, WI 54449']}",The Kitchen Table,+17153872601,$$,4.5,45,[],https://www.yelp.com/biz/the-kitchen-table-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
blue-heron-brew-pub-marshfield,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 44.65943, 'longitude': -90.17966}",(715) 389-1868,33108.61423746318,PiLenMd4PUhj7rDw_M50NA,https://s3-media1.fl.yelpcdn.com/bphoto/hwMRZdHbWc-07hvLoTyvcg/o.jpg,False,"{'address1': '108 W 9th St', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['108 W 9th St', 'Marshfield, WI 54449']}",Blue Heron Brew Pub,+17153891868,$$,4.0,93,[],https://www.yelp.com/biz/blue-heron-brew-pub-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
nutz-deep-ii-marshfield,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.6602526307106, 'longitude': -90.178165063262}",(715) 387-2597,33229.43061266025,uQ1UpXyRHt7CqLI5l8QIkw,https://s3-media2.fl.yelpcdn.com/bphoto/Vqlmyvd4-l3CNEs7HRHvSQ/o.jpg,False,"{'address1': '809 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['809 S Central Ave', 'Marshfield, WI 54449']}",Nutz Deep II,+17153872597,$$,4.0,52,[],https://www.yelp.com/biz/nutz-deep-ii-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
royal-tokyo-teppanyaki-and-steak-house-marshfield,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 44.666472, 'longitude': -90.172527}",(715) 486-8868,34050.93313222821,xeBu6ilqEjUoKaR-IVhZqw,https://s3-media3.fl.yelpcdn.com/bphoto/tRZ2enhH441WWQ_HiYl_aQ/o.jpg,False,"{'address1': '112 E 1st St', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['112 E 1st St', 'Marshfield, WI 54449']}",Royal Tokyo Teppanyaki & Steak House,+17154868868,$$,4.5,26,[],https://www.yelp.com/biz/royal-tokyo-teppanyaki-and-steak-house-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
taqueria-el-sol-marshfield,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.6515624, 'longitude': -90.1824045}",(715) 384-6811,32219.284518514374,p7UvQM4lMzX3FypiRsiFkQ,https://s3-media1.fl.yelpcdn.com/bphoto/ZiAHjvtW8vF4aoiKtyWRUQ/o.jpg,False,"{'address1': '1705 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['1705 S Central Ave', 'Marshfield, WI 54449']}",Taqueria El Sol,+17153846811,$$,4.0,41,[],https://www.yelp.com/biz/taqueria-el-sol-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
hotel-marshfield-bw-premier-collection-marshfield,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.643264, 'longitude': -90.181663}",(715) 387-2700,31449.988906079336,bDPT_hQfpQN9OEfyBJ4E4A,https://s3-media4.fl.yelpcdn.com/bphoto/YGdZ9Qa1E_uDxK2LWvG_FA/o.jpg,False,"{'address1': '2700 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['2700 S Central Ave', 'Marshfield, WI 54449']}","Hotel Marshfield, BW Premier Collection",+17153872700,$$$,4.0,28,[],https://www.yelp.com/biz/hotel-marshfield-bw-premier-collection-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mojos-pasta-house-and-cajun-cook-shack-marshfield,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]","{'latitude': 44.6656992025286, 'longitude': -90.1741853356361}",(715) 898-2007,33914.72392739561,9JRKCgO1QTYGmXPAtkCw5Q,https://s3-media3.fl.yelpcdn.com/bphoto/N-xjyhSM9SXLwAEsnG9lSg/o.jpg,False,"{'address1': '201 S Central Ave', 'address2': None, 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['201 S Central Ave', 'Marshfield, WI 54449']}",MoJo's Pasta House and Cajun Cook Shack,+17158982007,$$,4.5,11,[],https://www.yelp.com/biz/mojos-pasta-house-and-cajun-cook-shack-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
bevs-saddle-mound-tap-pittsville,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.3736801, 'longitude': -90.4967728}",(715) 884-7355,10487.466309606149,JywD69xmHNqRI_RKZ3rw2w,,False,"{'address1': 'N8376 Pray Rd', 'address2': '', 'address3': '', 'city': 'Pittsville', 'zip_code': '54466', 'country': 'US', 'state': 'WI', 'display_address': ['N8376 Pray Rd', 'Pittsville, WI 54466']}",Bev's Saddle Mound Tap,+17158847355,$,5.0,4,[],https://www.yelp.com/biz/bevs-saddle-mound-tap-pittsville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
schmittys-on-main-neillsville,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.5596161, 'longitude': -90.596489}",(715) 743-3750,25854.07841681452,_LB6opBx-5Z4f17eyQzkEQ,https://s3-media4.fl.yelpcdn.com/bphoto/uw0XmflVseS2KkTiWkwJig/o.jpg,False,"{'address1': '436 Hewett St', 'address2': '', 'address3': '', 'city': 'Neillsville', 'zip_code': '54456', 'country': 'US', 'state': 'WI', 'display_address': ['436 Hewett St', 'Neillsville, WI 54456']}",Schmitty's on Main,+17157433750,$,4.5,9,[],https://www.yelp.com/biz/schmittys-on-main-neillsville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
lumberyard-bar-and-grill-marshfield-3,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.682511, 'longitude': -90.1625111}",(715) 387-1920,35999.444567699305,YNqNFMTN1UhVOdkRJzs4kg,https://s3-media3.fl.yelpcdn.com/bphoto/Eqb5N3LaX_Q48-tyA1gMCA/o.jpg,False,"{'address1': '1651 N Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['1651 N Central Ave', 'Marshfield, WI 54449']}",Lumberyard Bar & Grill,+17153871920,$$,4.0,28,[],https://www.yelp.com/biz/lumberyard-bar-and-grill-marshfield-3?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
crabby-daves-marshfield,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.66293, 'longitude': -90.17595}",(715) 384-4868,33577.16595823039,ZZHuYVzhSk4veYlToOsvYQ,https://s3-media2.fl.yelpcdn.com/bphoto/34DK3LsKiVfTX357tveKSw/o.jpg,False,"{'address1': '501 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['501 S Central Ave', 'Marshfield, WI 54449']}",Crabby Dave's,+17153844868,$$,4.0,17,[],https://www.yelp.com/biz/crabby-daves-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
stones-throw-bar-and-grill-merrillan,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.4224863920111, 'longitude': -90.7271361351013}",(715) 333-2603,28702.246118447692,M0OWvVRZUxGow3Yi1FfUCA,https://s3-media3.fl.yelpcdn.com/bphoto/AB7dDu-yBj7YDPcweKzXKw/o.jpg,False,"{'address1': 'W8210 County Rd J', 'address2': '', 'address3': '', 'city': 'Merrillan', 'zip_code': '54754', 'country': 'US', 'state': 'WI', 'display_address': ['W8210 County Rd J', 'Merrillan, WI 54754']}",Stones Throw Bar & Grill,+17153332603,$$$,4.0,18,[],https://www.yelp.com/biz/stones-throw-bar-and-grill-merrillan?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-daily-grind-coffee-and-tea-marshfield,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 44.665369, 'longitude': -90.174951}",(715) 387-6607,33854.53254901976,4dUZAZNE78iGyvRxrSIvHQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZVEl6ojfF_Hns1jbpqNeAQ/o.jpg,False,"{'address1': '236 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['236 S Central Ave', 'Marshfield, WI 54449']}",The Daily Grind Coffee & Tea,+17153876607,$,3.5,26,[],https://www.yelp.com/biz/the-daily-grind-coffee-and-tea-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
weber-farms-milk-store-marshfield,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 44.656292, 'longitude': -90.198842}",(715) 384-5639,32122.145504371358,DQhsN27Nmt7y2rCmM4GG-g,https://s3-media1.fl.yelpcdn.com/bphoto/q7Jdi1ASBNdmEmgnHUFQQQ/o.jpg,False,"{'address1': '9706 County Rd H', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['9706 County Rd H', 'Marshfield, WI 54449']}",Weber Farms Milk Store,+17153845639,$,5.0,6,[],https://www.yelp.com/biz/weber-farms-milk-store-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
nagoya-japanese-restaurant-marshfield,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 44.6838805724935, 'longitude': -90.163581707895}",(715) 898-2200,36097.0577184829,OWCuRPaKv3qDvqJMPEf5eA,https://s3-media2.fl.yelpcdn.com/bphoto/KH2K1bq0NNVNBlcuGAmNBA/o.jpg,False,"{'address1': '1637 N Central Ave', 'address2': '', 'address3': None, 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['1637 N Central Ave', 'Marshfield, WI 54449']}",Nagoya Japanese Restaurant,+17158982200,$$,4.5,10,[],https://www.yelp.com/biz/nagoya-japanese-restaurant-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mapleworks-cafe-and-bar-granton-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.58839, 'longitude': -90.46167}",(715) 238-7654,22876.561721060138,riYDYRdtTkBklwRMDHaLiQ,https://s3-media2.fl.yelpcdn.com/bphoto/ub4Fe6uklBHc4LNhf8SZlA/o.jpg,False,"{'address1': '100 W 1st St', 'address2': '', 'address3': '', 'city': 'Granton', 'zip_code': '54436', 'country': 'US', 'state': 'WI', 'display_address': ['100 W 1st St', 'Granton, WI 54436']}",Mapleworks Cafe and Bar,+17152387654,$,5.0,4,[],https://www.yelp.com/biz/mapleworks-cafe-and-bar-granton-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
chips-of-marshfield-marshfield,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.65492, 'longitude': -90.18153}",(715) 384-7600,32587.993451220653,RO-wlVq24KIrdqZREZOxnw,https://s3-media2.fl.yelpcdn.com/bphoto/evVUA_elD0Z1ExfWVyT9Kw/o.jpg,False,"{'address1': '1409 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['1409 S Central Ave', 'Marshfield, WI 54449']}",Chips of Marshfield,+17153847600,$,4.5,7,[],https://www.yelp.com/biz/chips-of-marshfield-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
lost-at-donna-ks-bar-and-grill-warrens,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 44.12345, 'longitude': -90.53608}",(608) 378-3586,32893.29003445377,8_t6i5eDj2uxvihhy1AM3g,https://s3-media2.fl.yelpcdn.com/bphoto/wK-WvOoNtew2IG59Fp3OhA/o.jpg,False,"{'address1': '3514 Blarney Rd', 'address2': None, 'address3': '', 'city': 'Warrens', 'zip_code': '54666', 'country': 'US', 'state': 'WI', 'display_address': ['3514 Blarney Rd', 'Warrens, WI 54666']}",Lost at Donna Ks Bar and Grill,+16083783586,,3.5,17,[],https://www.yelp.com/biz/lost-at-donna-ks-bar-and-grill-warrens?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
fannies-motel-and-supper-club-neillsville,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'supperclubs', 'title': 'Supper Clubs'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 44.552436397829, 'longitude': -90.4987887502625}",(715) 743-2169,20463.914236190314,h4FZUPX0M2NfXSLVDlIm4w,https://s3-media2.fl.yelpcdn.com/bphoto/OcvAJbfwrlNfoLJfPrP0DQ/o.jpg,False,"{'address1': 'W3741 Us Hwy 10', 'address2': '', 'address3': '', 'city': 'Neillsville', 'zip_code': '54456', 'country': 'US', 'state': 'WI', 'display_address': ['W3741 Us Hwy 10', 'Neillsville, WI 54456']}",Fannies Motel & Supper Club,+17157432169,$$,5.0,3,[],https://www.yelp.com/biz/fannies-motel-and-supper-club-neillsville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
hub-city-ice-cream-company-marshfield,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 44.6530328, 'longitude': -90.182734}",(715) 384-2922,32334.241626225754,QPDDtB1MBr9LpRue7um4fQ,https://s3-media3.fl.yelpcdn.com/bphoto/fMxSQ4_82dz1dOJNglBGCg/o.jpg,False,"{'address1': '1610 S Central Ave', 'address2': '', 'address3': None, 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['1610 S Central Ave', 'Marshfield, WI 54449']}",Hub City Ice Cream Company,+17153842922,$,5.0,5,[],https://www.yelp.com/biz/hub-city-ice-cream-company-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
marshfield-family-restaurant-marshfield,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.66323, 'longitude': -90.1756}",(715) 898-1417,33621.2693381677,mBLrTGnwtqammxLqVu96CQ,https://s3-media2.fl.yelpcdn.com/bphoto/5QCHG5MNgTTagvitIkbYBQ/o.jpg,False,"{'address1': '443 S Central Ave', 'address2': '', 'address3': '', 'city': 'Marshfield', 'zip_code': '54449', 'country': 'US', 'state': 'WI', 'display_address': ['443 S Central Ave', 'Marshfield, WI 54449']}",Marshfield Family Restaurant,+17158981417,$,3.5,17,[],https://www.yelp.com/biz/marshfield-family-restaurant-marshfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-buck-stops-here-saloon-and-grill-black-river-falls,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.1901037815474, 'longitude': -90.6420257964826}",(715) 284-2555,31441.557984052535,P91aBlHCDl4DvqgtO11H7Q,https://s3-media4.fl.yelpcdn.com/bphoto/VVM-Q7UFpOUfpUzWvYUaYg/o.jpg,False,"{'address1': 'W6563 US-12', 'address2': '', 'address3': None, 'city': 'Black River Falls', 'zip_code': '54615', 'country': 'US', 'state': 'WI', 'display_address': ['W6563 US-12', 'Black River Falls, WI 54615']}",The Buck Stops Here Saloon & Grill,+17152842555,,5.0,4,[],https://www.yelp.com/biz/the-buck-stops-here-saloon-and-grill-black-river-falls?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-mug-and-jjs-pizzaria-hatfield,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 44.4143219, 'longitude': -90.7299805}",(715) 333-2334,28851.99617545066,H7QoGCczf-borLHNUbSQaA,https://s3-media3.fl.yelpcdn.com/bphoto/oSnOAgNGfHqDVkElXG9iuw/o.jpg,False,"{'address1': 'N9505 Thunderbird Ln', 'address2': '', 'address3': '', 'city': 'Hatfield', 'zip_code': '54754', 'country': 'US', 'state': 'WI', 'display_address': ['N9505 Thunderbird Ln', 'Hatfield, WI 54754']}",The Mug & JJ's Pizzaria,+17153332334,$,4.5,5,[],https://www.yelp.com/biz/the-mug-and-jjs-pizzaria-hatfield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-highground-veterans-memorial-park-neillsville,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 44.5601419130475, 'longitude': -90.5458831787109}",(715) 743-4224,23263.759123512507,5cM0iP2kRw7dksKs5uO0tg,https://s3-media1.fl.yelpcdn.com/bphoto/XHUm2xitJ-pJZBiem0LhbA/o.jpg,False,"{'address1': 'W7031 Ridge Rd', 'address2': None, 'address3': '', 'city': 'Neillsville', 'zip_code': '54456', 'country': 'US', 'state': 'WI', 'display_address': ['W7031 Ridge Rd', 'Neillsville, WI 54456']}",The Highground Veterans Memorial Park,+17157434224,,5.0,3,[],https://www.yelp.com/biz/the-highground-veterans-memorial-park-neillsville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
