alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
the-crimson-cafe-rhinelander,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 45.633, 'longitude': -89.4059599}",(715) 362-8994,4913.885470622322,KtuqRFUJ7ULalu19ikh3Ig,https://s3-media3.fl.yelpcdn.com/bphoto/Gw602DPRMCQoR6cxAPOQqw/o.jpg,False,"{'address1': '424 Lincoln St', 'address2': None, 'address3': None, 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['424 Lincoln St', 'Rhinelander, WI 54501']}",The Crimson Cafe,+17153628994,$$,4.5,35,[],https://www.yelp.com/biz/the-crimson-cafe-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
al-gen-dinner-club-rhinelander-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 45.63052, 'longitude': -89.37006}",(715) 362-2230,2674.216601893324,0yR3bpdZkskGH9ew0QClRw,https://s3-media4.fl.yelpcdn.com/bphoto/XG7QwcFHY96omXxFIyXZww/o.jpg,False,"{'address1': '3428 N Faust Lake Rd', 'address2': '', 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['3428 N Faust Lake Rd', 'Rhinelander, WI 54501']}",Al Gen Dinner Club,+17153622230,$$,4.0,47,[],https://www.yelp.com/biz/al-gen-dinner-club-rhinelander-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
cts-deli-rhinelander-2,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 45.63815, 'longitude': -89.41325}",(715) 369-8988,5302.682959588094,BXaMZeJcb6pOEqD-zaBzNg,https://s3-media1.fl.yelpcdn.com/bphoto/huXLhOazEEsybYjDV5RPMA/o.jpg,False,"{'address1': '17 N Brown St', 'address2': '', 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['17 N Brown St', 'Rhinelander, WI 54501']}",CT's Deli,+17153698988,$$,4.5,37,[],https://www.yelp.com/biz/cts-deli-rhinelander-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
joes-pasty-shop-rhinelander,"[{'alias': 'british', 'title': 'British'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 45.6334660066226, 'longitude': -89.4106313979951}",(715) 369-1224,5250.421955111115,XLmMOE4LUzO7UoQzP1_GAQ,https://s3-media4.fl.yelpcdn.com/bphoto/N9Yr42Ywl04kWwvH5imW4A/o.jpg,False,"{'address1': '123 Randall Ave', 'address2': None, 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['123 Randall Ave', 'Rhinelander, WI 54501']}",Joe's Pasty Shop,+17153691224,$,5.0,19,[],https://www.yelp.com/biz/joes-pasty-shop-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
friendship-house-family-restaurant-rhinelander,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 45.6327969366295, 'longitude': -89.378639955632}",(715) 362-5765,3020.6514252685256,UNR8M3J3ccVIRDrjT54SaA,https://s3-media2.fl.yelpcdn.com/bphoto/WZ8hkKrn62QmrX1XCDeBhg/o.jpg,False,"{'address1': '2260 Lincoln St', 'address2': '', 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['2260 Lincoln St', 'Rhinelander, WI 54501']}",Friendship House Family Restaurant,+17153625765,$,4.0,36,[],https://www.yelp.com/biz/friendship-house-family-restaurant-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
casa-mexicana-rhinelander,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 45.632671, 'longitude': -89.39478}",(715) 362-4970,4129.509908202049,iqb36ZXkkpOKQWXkkhsj6w,https://s3-media2.fl.yelpcdn.com/bphoto/4Lh_nJU1DRwM30WaNTaZpg/o.jpg,False,"{'address1': '343 Lincoln St', 'address2': None, 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['343 Lincoln St', 'Rhinelander, WI 54501']}",Casa Mexicana,+17153624970,$,4.0,37,[],https://www.yelp.com/biz/casa-mexicana-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
rhinelander-cafe-and-pub-rhinelander,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 45.63835, 'longitude': -89.41325}",(715) 362-2918,5311.68304212199,nMet02hJB7QVQvT_VfPIFA,https://s3-media3.fl.yelpcdn.com/bphoto/az3v0TjAC8a4XW2TE1hZvg/o.jpg,False,"{'address1': '33 N Brown St', 'address2': '', 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['33 N Brown St', 'Rhinelander, WI 54501']}",Rhinelander Cafe And Pub,+17153622918,$$,4.0,57,[],https://www.yelp.com/biz/rhinelander-cafe-and-pub-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
dinky-diner-rhinelander,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 45.6410032, 'longitude': -89.4153728}",(715) 362-1981,5422.480499801808,5HkFdQol4_1mydkSEFW-Hw,https://s3-media1.fl.yelpcdn.com/bphoto/yLLaaLKIhExMUK3asiYc7g/o.jpg,False,"{'address1': '230 Thayer St', 'address2': None, 'address3': None, 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['230 Thayer St', 'Rhinelander, WI 54501']}",Dinky Diner,+17153621981,$,4.5,33,[],https://www.yelp.com/biz/dinky-diner-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
bucketheads-sports-bar-and-grill-rhinelander,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 45.638705791882, 'longitude': -89.4126296960783}",(715) 369-5333,5255.0498102033225,s90KVIjI9aVmOS1-y6erPA,https://s3-media4.fl.yelpcdn.com/bphoto/k8zrelTHf0qpjA2QlVBDHQ/o.jpg,False,"{'address1': '46 N Brown St', 'address2': '', 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['46 N Brown St', 'Rhinelander, WI 54501']}",Bucketheads Sports Bar & Grill,+17153695333,$,4.0,38,[],https://www.yelp.com/biz/bucketheads-sports-bar-and-grill-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
golden-harvest-rhinelander,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 45.6215199, 'longitude': -89.41163}",(715) 369-5266,5787.748655724118,Yg77uB-3opevY2eP2Y9pWw,https://s3-media2.fl.yelpcdn.com/bphoto/CQzoc7QrM8sY4FULg7dM-w/o.jpg,False,"{'address1': '3215 County Rd G', 'address2': '', 'address3': '', 'city': 'Rhinelander', 'zip_code': '54501', 'country': 'US', 'state': 'WI', 'display_address': ['3215 County Rd G', 'Rhinelander, WI 54501']}",Golden Harvest,+17153695266,$$,5.0,13,[],https://www.yelp.com/biz/golden-harvest-rhinelander?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
